hour,pv_kwh_per_kw,wind_kwh_per_kw,day_ahead_eur_per_mwh,co2_eur_per_t,section13k_kwh
7523,0.0857467905695104,0.1966534645112,109.97,66.2,0.0
7524,0.0631124621843519,0.315054410066761,106.4,66.2,0.0
7525,0.0536092976823094,0.398484126946927,106.88,66.2,0.0
7526,0.0394954143495112,0.332330438233442,108.0,66.2,0.0
7527,0.0130219763141399,0.561664955854804,110.18,66.2,0.0
7528,0.0,0.529254929716099,121.46,66.2,0.0
7529,0.0,0.573092975984576,137.23,66.2,0.0
7530,0.0,0.560631484875329,146.93,66.2,0.0
7531,0.0,0.64478347683842,147.8,66.2,0.0
7532,0.0,0.557982507534603,139.9,66.2,0.0
7533,0.0,0.482604871204771,128.32,66.2,0.0
7534,0.0,0.568966716506757,117.96,66.2,0.0
7535,0.0,0.573736131877815,114.53,66.2,0.0
7536,0.0,0.658267783459652,110.1,66.2,0.0
7537,0.0,0.62549114361914,104.99,66.2,0.0
7538,0.0,0.703144440955117,102.28,66.2,0.0
7539,0.0,0.66896120128678,102.01,66.2,0.0
7540,0.0,0.734856533973286,100.86,66.2,0.0
7541,0.0,0.716612561265032,100.88,66.2,0.0
7542,0.0,0.662006836997908,101.98,66.2,0.0
7543,0.0,0.534441220722853,100.32,66.2,0.0
7544,0.0135244384266738,0.735862069504271,102.45,66.2,0.0
7545,0.0734601000384422,0.66367463639389,105.38,66.2,0.0
7546,0.239808128202927,0.611127854673172,110.99,66.2,0.0
7547,0.261555077241304,0.495559263616578,112.62,66.2,0.0
7548,0.146659948502902,0.400653280149739,110.13,66.2,0.0
7549,0.0796594663832993,0.146365251301857,110.92,66.2,0.0
7550,0.0370098313344617,0.349446181296061,108.6,66.2,0.0
7551,0.0109976112399827,0.473720867373802,112.36,66.2,0.0
7552,0.0,0.517174113776019,126.22,66.2,0.0
7553,0.0,0.413022121812929,134.02,66.2,0.0
7554,0.0,0.407450655967452,148.72,66.2,0.0
7555,0.0,0.323577955993857,146.01,66.2,0.0
7556,0.0,0.460282885475598,138.61,66.2,0.0
7557,0.0,0.506427652969235,125.31,66.2,0.0
7558,0.0,0.530606580454248,115.28,66.2,0.0
7559,0.0,0.558918657536087,111.1,66.2,0.0
7560,0.0,0.567177519775892,108.02,66.2,0.0
7561,0.0,0.253615546983268,109.65,66.2,0.0
7562,0.0,0.325054410066761,103.68,66.2,0.0
7563,0.0,0.40102594028251,100.0,66.2,0.0
7564,0.0,0.636925413289961,97.86,66.2,0.0
7565,0.0,0.786450354427097,97.5,66.2,0.0
7566,0.0,0.794759853573253,103.89,66.2,0.0
7567,0.0,0.632110876232527,115.69,66.2,0.0
7568,0.0072869060304086,0.615859866541051,128.35,66.2,0.0
7569,0.0398617083688363,0.372236054539745,135.06,66.2,0.0
7570,0.149504894825631,0.763113099506755,132.94,66.2,0.0
7571,0.206786866917604,0.567213626499304,128.5,66.2,0.0
7572,0.169511666636237,0.48964938512328,124.21,66.2,0.0
7573,0.155574803703477,0.469260444936075,119.84,66.2,0.0
7574,0.073910869464286,0.393706993392673,129.02,66.2,0.0
7575,0.0188277468252225,0.444326619763861,130.44,66.2,0.0
7576,3.31415646438734e-05,0.408233317240765,139.05,66.2,0.0
7577,0.0,0.347177051060313,140.94,66.2,0.0
7578,0.0,0.507096541347745,153.18,66.2,0.0
7579,0.0,0.554095199258804,147.09,66.2,0.0
7580,0.0,0.617907513042011,133.7,66.2,0.0
7581,0.0,0.719372108610774,121.94,66.2,0.0
7582,0.0,0.671100200454029,112.88,66.2,0.0
7583,0.0,0.575103765817198,111.56,66.2,0.0
7584,0.0,0.532374841222598,105.4,66.2,0.0
7585,0.0,0.547096541347745,110.31,66.2,0.0
7586,0.0,0.539186278507672,104.64,66.2,0.0
7587,0.0,0.638904221096263,102.69,66.2,0.0
7588,0.0,0.688326591640926,103.99,66.2,0.0
7589,0.0,0.672375653662934,107.5,66.2,0.0
7590,0.0,0.554836332331844,118.01,66.2,0.0
7591,0.0,0.58717411377602,147.67,66.2,0.0
7592,0.010735609488873,0.51380137708637,185.52,66.2,0.0
7593,0.0554111399736985,0.501707874577961,201.64,66.2,0.0
7594,0.0550597673393288,0.487267669405528,223.33,66.2,0.0
7595,0.0535138343531994,0.627613690869577,190.24,66.2,0.0
7596,0.0571093280034998,0.402085143747256,171.08,66.2,0.0
7597,0.060000429845027,0.559009635229913,161.59,66.2,0.0
7598,0.044876038180628,0.507824987852454,156.47,66.2,0.0
7599,0.0137056520985437,0.268430084040703,174.37,66.2,0.0
7600,0.0,0.401576915445272,218.78,66.2,0.0
7601,0.0,0.486442917473248,272.73,66.2,0.0
7602,0.0,0.468259049726036,317.89,66.2,0.0
7603,0.0,0.477887295776716,225.33,66.2,0.0
7604,0.0,0.380243279009198,171.35,66.2,0.0
7605,0.0,0.304366132487145,149.12,66.2,0.0
7606,0.0,0.312719378420647,131.9,66.2,0.0
7607,0.0,0.169020571926749,125.21,66.2,0.0
7608,0.0,0.319273131504405,115.59,66.2,0.0
7609,0.0,0.407488059470633,117.15,66.2,0.0
7610,0.0,0.590411922874414,111.71,66.2,0.0
7611,0.0,0.718272095642976,107.85,66.2,0.0
7612,0.0,0.698049221385304,107.45,66.2,0.0
7613,0.0,0.678594587584974,110.63,66.2,0.0
7614,0.0,0.717292292597262,119.0,66.2,0.0
7615,0.0,0.479338845428539,131.1,66.2,0.0
7616,0.0145645855871186,0.564459063162549,164.78,66.2,0.0
7617,0.0878135413774788,0.572680521899173,225.45,66.2,0.0
7618,0.158565126532981,0.383332661507671,227.43,66.2,0.0
7619,0.177411515095025,0.433018715813057,200.8,66.2,0.0
7620,0.0948302331729685,0.406482430196532,177.7,66.2,0.0
7621,0.0875830744561583,0.430983021559354,160.99,66.2,0.0
7622,0.0666070454801935,0.443631998900081,162.07,66.2,0.0
7623,0.0161673710440951,0.478607649125767,159.9,66.2,0.0
7624,0.0,0.482359576718585,165.6,66.2,0.0
7625,0.0,0.553761864363086,178.28,66.2,0.0
7626,0.0,0.567565256926444,178.43,66.2,0.0
7627,0.0,0.514409144953418,173.9,66.2,0.0
7628,0.0,0.559243071211958,161.79,66.2,0.0
7629,0.0,0.585419914475031,125.22,66.2,0.0
7630,0.0,0.502496051071249,114.86,66.2,0.0
7631,0.0,0.438761309716318,113.51,66.2,0.0
7632,0.0,0.414666297943745,106.62,66.2,0.0
7633,0.0,0.261861722654743,101.7,66.2,0.0
7634,0.0,0.229152359123627,99.83,66.2,0.0
7635,0.0,0.298383571831444,96.01,66.2,0.0
7636,0.0,0.204828411038564,92.25,66.2,0.0
7637,0.0,0.181902063442216,91.41,66.2,0.0
7638,0.0,0.178426678040831,92.24,66.2,0.0
7639,0.0,0.262276395327218,103.44,66.2,0.0
7640,0.0073434845578643,0.310208625304079,115.61,66.2,0.0
7641,0.0414721197209564,0.275394088246644,127.14,66.2,0.0
7642,0.0579010580318942,0.200799113190125,123.92,66.2,0.0
7643,0.0768395868853894,0.104563727351273,125.65,66.2,0.0
7644,0.0735572117683767,0.0714022876445011,124.84,66.2,0.0
7645,0.0599415117653668,0.0441262594778196,121.68,66.2,0.0
7646,0.0342004311239306,0.0380329569547236,127.4,66.2,0.0
7647,0.0085772182337321,0.0304687155786997,134.01,66.2,0.0
7648,0.0,0.03,142.18,66.2,0.0
7649,0.0,0.0396797110212219,147.41,66.2,0.0
7650,0.0,0.0572439523972458,155.91,66.2,0.0
7651,0.0,0.0472439523972458,154.09,66.2,0.0
7652,0.0,0.0272439523972458,148.29,66.2,0.0
7653,0.0,0.0180329569547236,138.58,66.2,0.0
7654,0.0,0.0134379818982043,129.44,66.2,0.0
7655,0.0,0.0410022232742283,122.89,66.2,0.0
7656,0.0,0.03,112.48,66.2,0.0
7657,0.0,0.04,110.44,66.2,0.0
7658,0.0,0.0755971983307476,106.71,66.2,0.0
7659,0.0,0.0286891587649032,107.01,66.2,0.0
7660,0.0,0.021470938852928,103.62,66.2,0.0
7661,0.0,0.0196797110212219,104.42,66.2,0.0
7662,0.0,0.0090235092110423,108.6,66.2,0.0
7663,0.0,0.0,129.26,66.2,12500.0
7664,0.006086023467629,0.0,144.16,66.2,50000.0
7665,0.0340029697374697,0.0,157.77,66.2,50000.0
7666,0.057575534993033,0.002435758623976,150.86,66.2,50000.0
7667,0.0709138762860246,0.0058737405221804,138.84,66.2,50000.0
7668,0.0610823035237211,0.0130919604341556,135.08,66.635,50000.0
7669,0.0527928812903749,0.01,121.74,66.78,50000.0
7670,0.0299479581285903,0.0,121.8,66.78,50000.0
7671,0.0069969698470189,0.0034379818982043,131.89,66.78,50000.0
7672,0.0,0.0034379818982043,141.75,66.78,50000.0
7673,0.0,0.0,133.95,66.78,0.0
7674,0.0,0.0104687155786997,136.26,66.78,0.0
7675,0.0,0.0134379818982043,134.77,66.78,0.0
7676,0.0,0.0245628992870836,128.39,66.78,0.0
7677,0.0,0.0276869354906749,115.73,66.78,0.0
7678,0.0,0.0504687155786997,110.74,66.78,0.0
7679,0.0,0.0828154182427228,108.19,66.78,0.0
7680,0.0,0.0914022876445011,98.1,66.78,0.0
7681,0.0,0.0552511768666989,101.92,66.78,0.0
7682,0.0,0.0542810293619062,95.43,66.78,0.0
7683,0.0,0.0665620181017956,89.87,66.78,0.0
7684,0.0,0.0465620181017956,86.57,66.78,0.0
7685,0.0,0.0370307336804953,88.81,66.78,0.0
7686,0.0,0.0386891587649032,86.95,66.78,0.0
7687,0.0,0.0586891587649032,73.82,66.78,0.0
7688,0.004239033515227,0.0780329569547236,90.1,66.78,0.0
7689,0.0266209525308136,0.0486891587649032,104.75,66.78,0.0
7690,0.0478602114216983,0.0580329569547236,109.77,66.78,0.0
7691,0.0526501509256105,0.0562417291230175,107.6,66.78,0.0
7692,0.0531965844813494,0.0680329569547236,99.03,66.78,0.0
7693,0.0479950737958701,0.0952511768666989,96.98,66.78,0.0
7694,0.0275973612584087,0.0852511768666988,96.97,66.78,0.0
7695,0.0065062174459359,0.0480329569547236,93.72,66.78,0.0
7696,0.0,0.0565620181017957,100.22,66.78,0.0
7697,0.0,0.0762417291230175,108.99,66.78,0.0
7698,0.0,0.0786891587649032,118.93,66.78,0.0
7699,0.0,0.102815418242723,114.95,66.78,0.0
7700,0.0,0.114274686077741,104.18,66.78,0.0
7701,0.0,0.123284133821422,82.67,66.78,0.0
7702,0.0,0.122159216432543,72.82,66.78,0.0
7703,0.0,0.124274686077741,73.83,66.78,0.0
7704,0.0,0.104594975056519,65.67,66.78,0.0
7705,0.0,0.159846151923218,80.1,66.78,0.0
7706,0.0,0.114594975056519,69.28,66.78,0.0
7707,0.0,0.141838927453765,72.48,66.78,0.0
7708,0.0,0.150836704179537,58.72,66.78,0.0
7709,0.0,0.132815418242723,42.0,66.78,0.0
7710,0.0,0.179846151923218,34.81,66.78,0.0
7711,0.0,0.220560161988104,42.36,66.78,0.0
7712,0.0037062465529185,0.252895193634218,60.69,66.78,0.0
7713,0.0260460137141286,0.21886966113426,64.8,66.78,0.0
7714,0.0546635338578415,0.303684198191695,65.4,66.78,0.0
7715,0.0866509808672682,0.171838927453765,68.3,66.78,0.0
7716,0.126594959695178,0.20846133174595,64.79,66.78,0.0
7717,0.24187442964713,0.32989827309557,54.9,66.78,0.0
7718,0.170189079884679,0.445555857616706,46.86,66.78,0.0
7719,0.0302242331953359,0.583713805392416,61.25,66.78,0.0
7720,0.0,0.671493546567674,64.8,66.78,0.0
7721,0.0,0.606531785946969,70.1,66.78,0.0
7722,0.0,0.551294858033863,102.84,66.78,0.0
7723,0.0,0.471904735121015,80.7,66.78,0.0
7724,0.0,0.499594607895983,65.4,66.78,0.0
7725,0.0,0.40754503966115,57.41,66.78,0.0
7726,0.0,0.414421003457559,64.79,66.78,0.0
7727,0.0,0.467853470135787,68.76,66.78,0.0
7728,0.0,0.429200886809875,62.02,66.78,0.0
7729,0.0,0.377484653470761,65.42,66.78,0.0
7730,0.0,0.327142397355194,64.39,66.78,0.0
7731,0.0,0.332670116413326,59.86,66.78,0.0
7732,0.0,0.413327146287694,42.39,66.78,0.0
7733,0.0,0.422249928520874,58.17,66.78,0.0
7734,0.0,0.390108726390406,74.23,66.78,0.0
7735,0.0,0.251554120244295,95.55,66.78,0.0
7736,0.0034567269143025,0.113215482612996,121.66,66.78,0.0
7737,0.0266336510678558,0.0879643057462968,121.91,66.78,0.0
7738,0.0723007157075245,0.102746767034296,119.56,66.78,0.0
7739,0.0801323651630808,0.108966529020525,111.51,66.78,0.0
7740,0.077647630150279,0.0316905008538435,92.98,66.78,0.0
7741,0.0509060192143587,0.0,79.5,66.78,0.0
7742,0.050757630163346,0.01,94.13,66.78,0.0
7743,0.0103110879437763,0.0587212345343389,109.52,66.78,0.0
7744,0.0,0.0506882775796152,119.98,66.78,0.0
7745,0.0,0.0421592164325432,132.48,66.78,0.0
7746,0.0,0.0241262594778196,159.9,66.78,0.0
7747,0.0,0.015585527312838,161.82,66.78,0.0
7748,0.0,0.0065620181017956,152.96,66.78,0.0
7749,0.0,0.01,128.94,66.78,0.0
7750,0.0,0.0270307336804953,117.62,66.78,0.0
7751,0.0,0.0265620181017956,116.99,66.78,0.0
7752,0.0,0.0280329569547236,108.7,66.78,0.0
7753,0.0,0.0365620181017956,107.06,66.78,0.0
7754,0.0,0.0431240362035913,101.4,66.78,0.0
7755,0.0,0.0406882775796153,95.58,66.78,0.0
7756,0.0,0.0472502956814109,91.73,66.78,0.0
7757,0.0,0.0472502956814109,95.28,66.78,0.0
7758,0.0,0.0772502956814109,98.73,66.78,0.0
7759,0.0,0.0877126679759455,116.27,66.78,0.0
7760,0.0075919033908014,0.131813194968494,131.59,66.78,0.0
7761,0.0632278054374744,0.0696797110212219,155.06,66.78,0.0
7762,0.168019436903475,0.106710444701717,157.57,66.78,0.0
7763,0.378684476301943,0.440767709246352,156.26,66.78,0.0
7764,0.444146929738368,0.486265821103763,152.81,66.78,0.0
7765,0.366225830480624,0.351265907034952,148.19,66.78,0.0
7766,0.230053935749366,0.323706993392673,144.14,66.78,0.0
7767,0.0584135420303247,0.520732211853192,140.15,66.78,0.0
7768,0.0,0.528940984021486,128.78,66.78,0.0
7769,0.0,0.604414660173393,132.89,66.78,0.0
7770,0.0,0.680631484875329,140.19,66.78,0.0
7771,0.0,0.644538182352233,134.65,66.78,0.0
7772,0.0,0.68419850417235,125.93,66.78,0.0
7773,0.0,0.619697912809528,117.1,66.78,0.0
7774,0.0,0.646165547217626,109.37,66.78,0.0
7775,0.0,0.645914737511464,105.25,66.78,0.0
7776,0.0,0.633855419992594,89.84,66.78,0.0
7777,0.0,0.529609872399996,100.14,66.78,0.0
7778,0.0,0.690999098503703,92.0,66.78,0.0
7779,0.0,0.656229683132645,86.6,66.78,0.0
7780,0.0,0.63917524806772,81.52,66.78,0.0
7781,0.0,0.563009888336325,81.96,66.78,0.0
7782,0.0,0.545413571190866,93.29,66.78,0.0
7783,0.0,0.5320818314905,107.55,66.78,0.0
7784,0.0111632114041075,0.663855045020131,135.62,66.78,0.0
7785,0.0878608856939585,0.677221063453153,142.87,66.78,0.0
7786,0.226280910437747,0.668911564306996,140.09,66.78,0.0
7787,0.395057707521592,0.563437450687215,120.35,66.78,0.0
7788,0.378344169408685,0.541433004138759,107.77,66.78,0.0
7789,0.334483973683908,0.34705059159718,97.26,66.78,0.0
7790,0.193740843040996,0.549661337370537,97.36,66.78,0.0
7791,0.0403443115309815,0.686551175148075,106.64,66.78,0.0
7792,0.0,0.765953328427444,130.84,66.78,0.0
7793,0.0,0.781295764217315,135.09,66.78,0.0
7794,0.0,0.809521722623495,142.0,66.78,0.0
